"INDEX","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","JOB_EDU","HOME_INCOME","MVR_PTS_Trans","AGE_SEX","BLUEBOOK_TRAN","TARGET_FLAG_Proba","TARGET_FLAG","TARGET_AMT"
2758,0,30,2,12,103185,0,299281,1,1,4,5,9,0,11140,7,2,0,0,0,0,0,15,1,3,145.563567355184,0,6.86797440897029,90.5487285039129,0.2,0,0
2766,0,50,0,0,0,0,88189,1,1,3,2,44,0,1500,11,6,0,26452,2,0,0,1,1,2,0,0,7.86365126544865,40.5424053774084,0.7,1,3012.40257837406
2767,0,37,2,12,35738,0,138610,1,1,2,4,46,0,12900,1,2,0,0,0,0,1,1,1,2,124.124523866383,1,7.27517231945277,95.9440743269549,0.5,0,0
2771,0,52,0,11,63807,0,199353,0,0,4,7,50,0,2250,9,1,1,9155,4,0,0,12,1,3,135.007725162373,0,3.97029191355212,47.8083608538769,0.4,0,0
2775,2,60,2,9,8287,0,160005,1,1,3,2,63,0,10800,1,1,0,937,4,0,0,8,1,2,108.117082574428,0,8.22174772834662,89.4469964541508,0.7,1,3674.98507852226
2776,0,44,0,10,61597,0,207095,1,0,3,6,25,1,19310,6,3,1,2576,1,0,0,4,1,3,134.997770179763,0,3.80666248977032,112.448105630746,0.3,0,0
2779,2,42,2,8,57379,1,0,0,1,2,3,37,1,20040,1,6,0,0,0,1,2,1,1,2,0,1,7.52240023138712,114.098555066886,0.9,1,4264.15576098169
2780,1,38,2,12,35653,0,135668,1,0,1,3,34,0,8870,1,4,1,0,0,0,0,1,1,1,123.871466156063,0,3.66356164612965,82.7472316307415,0.5,1,3600.92724487332
2781,0,38,1,7,46138,1,196543,0,1,3,5,30,0,14870,10,6,0,14954,3,0,2,10,1,3,130.898866554003,1,7.32712329225929,101.469324048516,0.7,1,4029.42403370278
2782,0,34,1,9,37364,1,173675,0,1,4,7,49,0,8640,8,2,0,43725,3,1,1,1,1,3,127.025668032495,1,7.11069612297883,81.8908381505204,0.7,1,3620.05324880904
2783,0,54,0,0,0,0,81350,1,1,2,2,33,0,13570,7,1,0,0,0,0,0,8,1,1,0,0,8.01466637046494,97.8781475247451,0.4,0,0
2796,0,47,0,13,0,0,0,1,0,2,1,18,1,6880,6,1,1,0,0,0,0,1,1,1,0,0,3.87120101090789,74.8169072568721,0.5,1,3453.32536883531
2798,0,50,0,12,70135,0,0,0,0,4,6,5,1,8510,1,4,1,0,0,0,3,13,1,3,0,1,3.93182563272433,81.4005633219125,0.6,1,3724.22735993809
2800,0,45,1,13,65940,0,231593,1,0,3,5,43,0,14510,6,1,0,0,0,0,0,10,1,3,137.072385524926,0,3.8286413964891,100.494885537945,0.2,0,0
2803,0,47,0,9,108776,0,278542,1,1,3,6,47,0,9150,1,2,0,0,0,0,1,2,1,3,145.396081612004,1,7.74240202181578,83.7715284334515,0.3,0,0
2806,0,45,0,10,60245,0,191309,1,1,3,2,48,0,26500,13,1,0,0,0,0,0,9,0,2,133.853453069056,0,7.65728279297819,127.310887908245,0.1,0,0
2813,0,44,0,10,34358,0,0,0,1,2,3,36,1,13930,6,6,0,0,0,0,1,8,0,2,0,1,7.61332497954064,98.8931137143644,0.4,0,0
2818,0,60,0,14,105173,0,310049,1,1,5,8,34,0,22300,4,6,0,4634,2,0,0,13,1,4,146.212920785093,0,8.22174772834662,118.984751005401,0.3,0,0
2821,2,45,3,7,21944,0,181752,1,1,3,1,38,0,10810,13,6,0,0,0,1,1,8,1,1,121.05916514958,1,7.65728279297819,89.4797030434439,0.7,1,3773.36196747716
2825,0,58,0,10,90672,0,0,0,0,4,6,43,0,7300,1,4,1,9090,2,0,0,12,1,3,0,0,4.07753744390572,76.5980229889822,0.6,1,3498.51644823552
2829,0,59,2,14,15210,0,147599,1,1,2,1,50,0,11650,1,2,0,0,0,0,0,1,0,1,114.616086898833,0,8.1886891244442,92.1631414145031,0.2,0,0
2830,0,53,0,0,0,0,0,1,1,2,1,31,1,12530,6,1,0,2796,2,0,7,4,1,1,0,2,7.97796809312855,94.8493751795704,0.8,1,4151.38255281252
2833,0,41,0,11,71537,0,182239,0,1,3,5,22,0,25530,13,3,0,0,0,0,0,7,1,3,135.399812635566,0,7.47533923656674,125.464574859534,0.2,0,0
2839,2,58,3,18,9750,0,0,1,0,1,1,50,0,2480,1,1,1,3741,2,1,3,1,1,0,0,1,4.07753744390572,49.727352889705,0.9,1,3228.98567186169
2843,0,49,0,13,106915,0,306616,1,0,2,6,24,1,34580,13,5,1,0,0,0,0,12,1,2,146.291704962072,0,3.91202300542815,141.28348899081,0.2,0,0
2846,0,56,0,8,59675,0,240945,1,0,3,5,39,0,28790,1,1,0,0,0,0,0,15,1,3,136.274531346851,0,4.04305126783455,131.510464970355,0.2,0,0
2847,0,53,0,0,0,0,64888,1,1,4,7,24,0,33290,6,1,0,0,0,0,3,16,1,3,0,1,7.97796809312855,139.198976748885,0.2,0,0
2848,0,30,1,15,59388,0,183997,1,1,3,3,56,1,21820,4,6,0,0,0,1,1,7,0,2,133.250855384171,1,6.86797440897029,117.9734352356,0.4,0,0
2856,0,26,3,0,0,1,0,0,0,2,1,41,1,4100,1,1,0,0,0,0,3,1,1,1,0,1,3.29583686600433,60.8659376380371,0.8,1,3389.10625771637
2863,0,34,5,15,16167,1,0,0,1,1,4,66,0,6520,1,6,0,0,0,1,1,1,0,1,0,1,7.11069612297883,73.2361175262158,0.7,1,3520.99686507546
2867,2,38,2,12,59395,0,209595,1,1,4,7,64,0,11240,1,2,0,0,0,0,0,10,1,3,134.684066567429,0,7.32712329225929,90.8688152926456,0.5,0,0
2869,0,32,0,7,85402,0,0,0,1,3,6,32,0,11180,7,2,0,5924,1,0,1,11,1,3,0,1,6.99301512293296,90.676974823624,0.5,0,0
2873,0,50,0,11,38462,0,189718,1,1,2,4,37,0,25900,10,1,0,0,0,0,0,8,0,2,128.307874330546,0,7.86365126544865,126.173854993049,0.1,0,0
2874,0,45,3,17,61094,0,175634,1,1,3,3,45,1,6000,6,2,0,5528,1,0,0,10,1,2,133.081556910325,0,7.65728279297819,70.8547611682318,0.6,1,3396.82581667326
2875,0,35,0,11,2540,0,107045,1,1,2,2,35,0,5220,6,6,0,7714,2,0,5,1,1,1,90.7987738565955,2,7.16703787691222,67.0311246939534,0.8,1,3624.00114262912
2880,0,33,3,9,30254,0,185796,1,0,2,3,45,1,9120,10,4,1,0,0,1,1,7,1,2,125.175129594405,1,3.52636052461616,83.6627144105346,0.7,1,3661.79870028866
2886,1,43,2,11,76159,1,66016,0,1,3,5,52,0,20270,3,4,0,3255,2,0,1,10,1,3,124.744349565888,1,7.56837926783652,114.610867290939,0.7,1,4186.41697287763
2887,0,34,4,12,24897,0,166510,1,0,2,4,26,1,7390,17,4,1,23866,2,0,2,7,1,2,121.701475633663,1,3.55534806148941,76.971418815412,0.6,1,3606.82948390343
2888,2,40,2,13,65759,0,236449,1,1,2,5,53,0,12080,6,1,0,0,0,0,0,1,1,2,137.268638125528,0,7.42714413340862,93.4907948673103,0.4,0,0
2889,0,33,2,0,0,0,0,1,1,2,2,32,0,5430,6,2,0,0,0,1,3,9,1,1,0,1,7.05272104923232,68.0933880734538,0.7,1,3500.42297776313
2890,0,33,1,4,25037,1,0,0,1,2,4,31,0,14280,1,2,0,0,0,0,0,8,1,2,0,0,7.05272104923232,99.8645061358355,0.6,1,3854.64676054203
2892,0,36,0,11,39786,0,0,0,0,2,6,5,0,15960,4,1,0,19115,2,1,3,1,1,2,0,1,3.61091791264422,104.333941196363,0.6,1,4093.6573271419
2901,0,34,1,11,62708,0,233154,1,1,3,5,48,0,18000,16,4,0,51345,3,1,1,1,1,3,136.525797959619,1,7.11069612297883,109.387128446809,0.6,1,4099.61545459012
2902,0,48,0,8,102861,0,0,0,0,4,7,43,0,19220,1,1,1,0,0,0,2,17,1,3,0,1,3.89182029811063,112.241979665404,0.4,0,0
2905,0,45,0,8,53420,0,190092,1,0,3,5,65,1,24910,1,5,1,0,0,0,2,9,1,3,132.321759262244,1,3.8286413964891,124.261711719474,0.6,1,4438.81392765292
2917,0,45,2,15,31497,0,197502,1,1,1,3,5,0,17120,6,6,0,6680,1,0,8,3,1,1,126.296456688225,2,7.65728279297819,107.253028005642,0.6,1,4498.77705769343
2922,0,33,1,10,83664,0,217763,1,0,3,3,54,1,21100,4,3,1,5495,3,0,7,8,1,2,139.315168714549,2,3.52636052461616,116.43042496994,0.7,1,4578.48327268679
2924,1,38,2,14,22319,0,122046,1,1,1,3,47,0,7530,3,6,0,0,0,0,0,4,0,1,117.276665426225,0,7.32712329225929,77.5467280795028,0.3,0,0
2930,0,59,0,13,210115,0,512934,0,0,5,6,30,1,28560,4,5,1,785,2,0,2,14,1,3,161.133025432202,1,4.0943445622221,131.098190464352,0.3,0,0
2931,0,50,0,13,79941,0,215831,1,0,4,5,12,1,30350,8,5,1,0,0,0,1,8,1,3,138.655079337676,1,3.93182563272433,134.254614594428,0.3,0,0
2946,1,41,1,5,34304,1,97504,0,0,2,4,57,0,9030,6,4,1,0,0,0,0,1,0,2,119.966155258007,0,3.73766961828337,83.3349429748189,0.3,0,0
2955,0,46,0,12,33635,0,191957,1,1,2,3,55,1,26790,7,1,0,3960,2,0,3,8,1,2,126.800411790629,1,7.70029520342012,127.854771046948,0.6,1,4528.00439645602
2962,0,49,0,8,29844,0,179613,1,1,2,4,47,0,19080,4,1,0,0,0,0,0,8,0,2,124.660866498044,0,7.82404601085629,111.920153786734,0.1,0,0
2964,0,34,2,15,133937,1,343257,0,0,3,5,26,0,18290,1,3,0,0,0,0,0,8,0,3,150.471021361775,0,3.55534806148941,110.076288382667,0.1,0,0
2965,0,29,4,0,0,0,0,1,1,3,1,38,1,20570,4,4,0,0,0,0,2,9,1,1,0,1,6.80239476332431,115.273746251712,0.7,1,4258.29315263889
2967,0,43,0,7,58112,0,0,0,0,3,4,34,0,15050,3,1,1,0,0,0,2,11,0,2,0,1,3.78418963391826,101.951097113618,0.2,0,0
2970,3,42,3,15,96752,0,274947,1,0,4,6,22,0,13860,10,1,1,0,0,0,0,13,1,3,143.778347532783,0,3.76120011569356,98.6970360717104,0.2,0,0
2973,0,35,2,15,34385,0,109990,1,0,2,1,34,1,5000,19,4,0,7788,3,0,4,9,1,1,121.25186547618,2,3.58351893845611,65.8896416298301,0.7,1,3533.14276548402
2974,0,36,0,12,101077,0,286090,1,0,4,6,42,1,22850,4,5,1,0,0,0,3,16,1,3,144.78386222904,1,3.61091791264422,120.127195396978,0.4,0,0
2976,0,57,4,19,39953,0,166747,1,1,2,3,43,1,22780,1,4,0,7119,1,0,8,1,1,2,127.402632473457,2,8.12088602109284,119.982741241586,0.8,1,4733.07360833592
2977,0,53,0,14,33303,0,161352,1,1,2,6,48,0,29770,6,2,0,0,0,1,2,1,1,2,124.871115090508,1,7.97796809312855,133.24473457989,0.4,0,0
2978,0,38,0,11,181453,0,460598,1,1,4,7,63,0,23450,4,1,0,19336,2,1,3,14,1,3,157.901625171929,1,7.32712329225929,121.354336663066,0.4,0,0
2986,0,47,0,9,40764,0,158061,1,1,5,6,16,0,11400,1,6,0,0,0,0,1,14,1,3,127.07636596947,1,7.74240202181578,91.3773247292023,0.4,0,0
2988,0,28,3,11,32278,0,216473,1,1,4,5,59,0,12180,10,2,0,7820,3,0,3,8,1,3,127.547328311233,1,6.73459165997295,93.7953619430249,0.5,1,3914.76476936708
2989,0,64,0,10,96238,0,290724,1,0,4,7,40,0,13130,1,2,1,0,0,0,2,1,1,3,144.351868758832,1,4.17438726989564,96.6148400983835,0.3,0,0
2995,0,17,0,6,40015,0,152243,0,0,2,3,50,1,23400,7,5,1,2047,2,0,7,1,1,2,126.456955429474,2,2.89037175789616,121.25281908637,0.8,1,4704.92437269886
3005,0,46,0,15,57136,0,192619,1,0,2,5,55,1,11810,8,4,1,8446,1,0,7,8,1,2,133.283823423915,2,3.85014760171006,92.6606242438551,0.7,1,4139.40070950954
3011,0,50,0,13,61082,0,177094,1,1,3,6,48,0,13520,1,2,0,0,0,0,0,7,1,3,133.170411878891,0,7.86365126544865,97.7358731722235,0.3,0,0
3013,0,46,0,14,52411,0,158113,1,0,3,6,14,0,11340,6,1,1,0,0,0,2,8,1,3,130.088328138356,1,3.85014760171006,91.18715217939,0.2,0,0
3019,0,35,0,12,67702,0,181552,1,0,3,3,11,1,11770,1,4,0,48743,3,1,6,9,1,2,134.69039293593,2,3.58351893845611,92.5366448032816,0.8,1,4079.07158051278
3021,0,48,0,0,0,0,0,1,0,2,1,23,1,33540,4,1,1,0,0,0,0,1,0,1,0,0,3.89182029811063,139.606790562783,0.2,0,0
3022,0,58,0,10,153831,0,0,0,1,4,7,35,1,37320,6,4,0,0,0,1,0,13,1,3,0,0,8.15507488781144,145.557233015,0.5,0,0
3029,2,39,2,0,0,0,99103,1,1,2,2,46,0,5400,1,6,0,0,0,0,1,1,0,1,0,1,7.37775890822787,67.9432047378023,0.5,1,3440.94433341875
3037,0,36,0,8,82109,0,267268,0,1,5,8,18,0,13310,1,2,0,3087,2,0,0,14,1,4,141.40254895164,0,7.22183582528845,97.1347537389903,0.3,0,0
3042,0,55,0,12,291182,0,669271,1,0,5,6,16,1,7000,8,4,1,22215,2,1,0,12,1,3,168.770339067495,0,4.02535169073515,75.3324781300905,0.3,0,0
3043,0,40,0,11,126483,0,388549,1,0,5,7,36,1,30610,6,5,1,1853,1,0,2,14,1,4,151.19718204295,1,3.71357206670431,134.703459967788,0.3,0,0
3049,0,46,0,13,175117,0,254789,0,0,4,6,28,1,28290,7,5,1,0,0,0,2,16,1,3,150.28973793523,1,3.85014760171006,130.61159718261,0.3,0,0
3050,0,41,2,14,53940,0,182684,1,1,2,3,32,1,24510,1,4,0,24295,1,1,3,1,1,2,132.006403820559,1,7.47533923656674,123.47585179337,0.8,1,4481.72452338497
3053,0,40,0,9,49182,0,186066,1,0,3,3,28,1,10420,4,4,0,0,0,0,0,13,1,2,131.08579267158,0,3.71357206670431,88.1900539363346,0.5,0,0
3058,1,41,3,13,104088,0,296329,1,1,3,5,23,1,31920,6,3,0,6274,2,0,0,3,1,3,145.558912297581,0,7.47533923656674,136.929948527746,0.4,0,0
3062,0,37,0,11,24933,0,112656,1,0,2,4,29,0,14380,1,1,0,5095,2,0,0,1,1,2,117.763267527358,0,3.63758615972639,100.139347128021,0.4,0,0
3063,0,60,1,13,144202,1,0,0,0,3,5,50,0,21970,6,3,1,40682,1,0,6,13,1,3,0,2,4.11087386417331,118.29093115361,0.7,1,4547.29763173937
3065,0,39,3,17,2947,0,0,1,1,1,1,24,0,5690,7,2,0,0,0,0,2,1,0,0,0,1,7.37775890822787,69.3740704256666,0.3,0,0
3080,0,47,0,13,116008,0,318397,1,1,4,6,36,0,6200,6,2,0,0,0,0,1,15,1,3,147.762561474729,1,7.74240202181578,71.7851712761284,0.3,0,0
3088,0,37,0,7,113153,0,281454,1,0,3,5,45,1,38340,10,5,1,3841,1,0,6,9,1,3,146.011697955415,2,3.63758615972639,147.098671629886,0.4,0,0
3093,1,43,2,11,96011,1,320017,0,1,3,5,39,0,22070,3,2,0,44668,1,1,0,4,1,3,145.423488328758,0,7.56837926783652,118.501853714856,0.6,1,4183.03141032581
3096,0,52,0,7,73574,0,224049,1,0,2,5,13,1,27520,1,5,1,0,0,1,0,1,1,2,138.05445861139,0,3.97029191355212,129.207989217419,0.5,0,0
3101,0,49,0,14,34628,0,159544,1,0,2,5,43,0,20310,3,3,1,7467,2,0,3,1,1,2,125.221161899748,1,3.91202300542815,114.699598866677,0.5,0,0
3103,3,43,3,15,69245,0,245316,1,0,4,6,16,0,3520,1,1,0,8167,2,0,5,8,1,3,138.318086812686,2,3.78418963391826,57.256678887331,0.6,1,3426.10456031389
3107,0,54,0,10,139157,0,0,0,1,5,5,23,0,6900,1,2,0,0,0,0,4,17,1,3,0,2,8.01466637046494,74.9032183840982,0.5,0,0
3109,0,41,0,14,139975,0,374393,1,0,3,6,26,1,32570,13,5,1,0,0,0,0,6,1,3,152.061878897681,0,3.73766961828337,138.013823559863,0.2,0,0
3111,0,47,0,15,40495,0,196730,1,0,1,3,5,0,10250,10,4,1,0,0,0,0,4,1,1,129.318881734476,0,3.87120101090789,87.618588769627,0.3,0,0
3113,2,36,3,0,0,1,0,0,0,1,1,47,0,5100,9,4,0,7205,2,0,1,8,1,0,0,1,3.61091791264422,66.412255661046,0.9,1,3396.70439673902
3116,0,33,1,11,111718,0,304908,1,1,3,3,44,0,19890,6,1,0,0,0,0,0,8,0,2,146.78192570032,0,7.05272104923232,113.762483798202,0.1,0,0
3132,0,31,1,10,56782,0,192337,1,0,3,5,29,0,10280,14,4,1,2548,2,0,2,1,1,3,133.192159092672,1,3.46573590279973,87.7198576463296,0.4,0,0
3141,0,49,0,12,106161,0,282961,1,1,3,3,31,1,18020,1,2,0,0,0,0,0,16,1,2,145.273158789,0,7.82404601085629,109.434875416185,0.4,0,0
3153,1,40,2,16,16641,0,0,1,0,3,1,32,1,22930,6,5,1,0,0,0,0,10,1,1,0,0,3.71357206670431,120.291952371996,0.7,1,4242.04882108758
3154,0,65,0,10,85894,0,302832,1,0,4,6,37,0,23990,3,1,1,0,0,0,2,19,1,3,143.384959563003,1,4.18965474202643,122.44232781755,0.2,0,0
3160,0,38,0,12,27370,0,111642,1,0,2,4,14,0,22880,4,1,1,0,0,1,0,9,1,2,118.75560178923,0,3.66356164612965,120.189020850454,0.3,0,0
3167,0,54,0,13,63339,0,0,0,0,2,3,33,1,8450,10,4,0,0,0,0,0,8,0,2,0,0,4.00733318523247,81.1727257124404,0.3,0,0
3170,0,49,0,14,26301,0,0,1,1,3,1,32,1,19780,4,2,0,1645,1,0,3,12,1,1,0,1,7.82404601085629,113.515037781715,0.7,1,4261.67921037532
3173,0,49,0,13,46507,0,153166,1,1,2,5,32,0,5590,6,2,0,14074,3,1,0,7,1,2,128.316018701332,0,7.82404601085629,68.8858550309823,0.6,1,3369.84985968692
3174,0,48,0,9,43636,0,0,0,1,3,1,34,0,8910,20,2,0,957,3,0,5,14,1,1,0,2,7.78364059622125,82.8947678550752,0.6,1,3834.83088695874
3177,0,51,0,15,128221,0,303037,0,0,4,7,71,0,19610,3,3,1,0,0,0,0,8,1,3,148.449339487579,0,3.95124371858143,113.130947835158,0.3,0,0
3179,0,41,0,13,40466,0,0,0,1,2,4,21,0,5600,10,1,0,0,0,0,1,1,1,2,0,1,7.47533923656674,68.934917510923,0.5,0,0
3184,0,31,1,13,42492,0,163297,1,0,2,4,14,0,8850,1,4,1,1109,3,0,5,8,1,2,127.920645400452,2,3.46573590279973,82.6733097605667,0.6,1,3854.56165755341
3190,0,47,0,10,59963,0,195091,1,0,5,5,18,1,24400,6,5,1,23116,3,1,0,9,1,3,134.011759444689,0,3.87120101090789,123.258356764201,0.6,1,4297.91328649894
3193,0,49,0,15,108744,0,274564,1,1,4,7,40,0,14590,4,1,0,0,0,0,0,15,1,3,145.225580172425,0,7.82404601085629,100.712703726469,0.2,0,0
3199,0,55,0,12,39833,0,156508,1,1,2,3,32,0,5480,12,6,0,8806,1,0,3,1,1,2,126.695216824856,1,8.0507033814703,68.3425616711505,0.6,1,3544.4361986375
3201,0,45,0,11,177365,0,376152,1,1,4,7,20,0,49940,7,6,0,0,0,0,3,14,1,3,155.156685171924,1,7.65728279297819,163.08481063368,0.1,0,0
3202,0,44,0,7,18189,0,128578,1,0,2,4,12,1,17350,10,3,0,0,0,0,0,8,1,2,115.391621847709,0,3.80666248977032,107.817207139053,0.3,0,0
3203,0,51,0,14,15732,0,104143,1,1,3,2,45,0,1500,1,2,0,5379,3,0,7,12,1,2,111.647716915353,2,7.90248743716286,40.5424053774084,0.8,1,3281.78074485715
3206,0,28,1,8,4843,1,0,0,0,1,1,21,0,1980,9,1,1,3018,3,0,5,1,1,0,0,2,3.36729582998647,45.39440519268,0.8,1,3258.40856352684
3209,0,43,0,13,35293,0,0,0,1,1,4,28,0,9330,6,2,0,0,0,0,0,1,0,1,0,0,7.56837926783652,84.419841079071,0.2,0,0
3210,1,37,2,13,31212,0,155824,1,0,2,4,36,0,10100,1,4,1,11626,2,0,0,1,1,2,123.732800515271,0,3.63758615972639,87.1094850248047,0.6,1,3669.83161256239
3217,0,37,2,8,82971,0,240550,1,1,4,2,40,1,23710,1,4,0,0,0,0,2,13,1,2,140.34012829129,1,7.27517231945277,121.880089813584,0.5,1,4378.90099249477
3220,2,42,2,12,72710,1,0,0,1,4,2,67,0,18710,10,6,0,0,0,0,1,12,0,2,0,1,7.52240023138712,111.062547770086,0.5,0,0
3228,0,33,3,12,74546,0,245205,1,0,3,3,22,1,12250,1,1,0,3961,3,0,5,9,1,2,139.228448283968,2,3.52636052461616,94.0076432463842,0.6,1,4018.53070454388
3232,0,55,0,16,97890,0,325876,1,0,4,7,10,0,25040,4,1,1,0,0,0,0,18,1,3,145.877659499785,0,4.02535169073515,124.515440508374,0.1,0,0
3239,1,44,1,16,173412,0,431274,1,0,5,5,16,1,41710,6,5,0,0,0,0,0,14,1,3,156.517004230553,0,3.80666248977032,152.018815690804,0.2,0,0
3243,0,45,3,11,207123,1,488301,0,1,5,8,42,1,34320,1,4,0,583,4,0,3,5,1,4,160.342011527349,1,7.65728279297819,140.867259806505,0.6,1,4829.77261853521
3245,0,46,0,5,75983,0,252802,1,0,4,3,17,1,22100,4,3,1,0,0,0,0,14,1,2,139.808290255707,0,3.85014760171006,118.565015618532,0.3,0,0
3246,0,35,2,14,29250,0,159239,1,1,2,3,45,1,23380,1,4,0,0,0,0,1,7,1,2,123.179513126751,1,7.16703787691222,121.212174633071,0.6,1,4310.74346860792
3251,0,49,1,12,98175,0,321272,1,1,4,7,27,0,16220,3,1,0,0,0,0,0,15,1,3,145.751010974371,0,7.82404601085629,104.9993057838,0.2,0,0
3253,0,38,0,9,2726,0,0,1,0,1,1,51,0,1770,1,1,0,0,0,0,0,1,1,0,0,0,3.66356164612965,43.3725601854831,0.6,1,3012.31539111341
3257,1,37,1,9,65402,0,202381,1,1,2,3,62,0,11740,1,6,0,0,0,0,0,7,0,2,135.476162726584,0,7.27517231945277,92.4434897505273,0.3,0,0
3260,0,51,0,14,45771,0,200101,1,0,2,5,61,0,13760,6,1,1,0,0,0,0,1,0,2,130.994059309425,0,3.95124371858143,98.4158637825932,0.1,0,0
3261,0,49,0,13,43560,0,174690,1,0,3,4,35,1,10760,4,4,1,0,0,0,0,7,1,2,128.939012199045,0,3.91202300542815,89.315983166075,0.5,0,0
3263,0,48,0,0,0,0,105542,1,1,2,2,24,0,19250,13,6,0,5245,2,0,2,1,1,1,0,1,7.78364059622125,112.310754274496,0.6,1,4231.15943678517
3278,0,50,0,11,167365,0,404405,0,0,5,8,48,1,35640,4,5,1,0,0,0,1,8,1,4,155.282783694959,1,3.93182563272433,142.960756312158,0.3,0,0
3281,0,57,0,0,0,0,0,1,0,1,1,7,0,21550,3,1,0,42944,1,1,0,1,1,0,0,0,4.06044301054642,117.398536229769,0.6,1,4155.19267099891
3283,0,48,0,0,0,0,0,1,0,3,1,45,1,6300,1,4,0,0,0,0,0,7,0,1,0,0,3.89182029811063,72.2434493160955,0.4,0,0
3290,0,62,0,13,2861,0,118797,1,1,2,2,39,0,23740,11,6,0,0,0,0,2,11,0,1,93.005571075728,1,8.28626945278307,121.940524621667,0.2,0,0
3297,0,30,2,12,56253,0,142627,1,0,3,5,9,1,6600,10,4,1,2986,1,0,5,13,1,3,129.807768299857,2,3.43398720448515,73.5919642965847,0.5,1,3701.83347784729
3304,0,53,0,13,114746,0,336124,1,1,4,7,13,0,12970,6,2,0,0,0,0,1,15,1,3,148.255198819451,1,7.97796809312855,96.1489950676962,0.2,0,0
3305,0,37,0,11,22632,0,142769,0,1,1,3,56,0,19970,13,4,0,0,0,1,1,7,1,1,119.012315006061,1,7.27517231945277,113.941915390642,0.6,1,4176.69570233105
3307,0,45,0,12,106915,0,322926,1,1,5,6,5,0,11160,1,6,0,0,0,0,0,16,1,3,146.89184979986,0,7.65728279297819,90.6128870672214,0.3,0,0
3308,0,42,3,11,124375,0,339138,1,0,4,5,47,1,29920,1,5,0,3199,2,0,4,8,1,3,149.385315047563,2,3.76120011569356,133.507064367365,0.6,1,4752.40590163957
3313,0,50,0,13,34101,0,0,0,1,1,3,15,0,12580,4,2,0,0,0,0,0,4,1,1,0,0,7.86365126544865,94.9984611434204,0.5,1,3776.93096125914
3314,0,53,0,14,18635,0,119212,1,0,1,3,14,0,14970,6,1,1,1358,3,0,5,1,1,1,114.932915704923,2,3.98898404656427,101.737416549361,0.5,1,4162.24484086995
3317,0,43,0,12,2346,0,99554,1,1,3,1,25,1,24500,10,3,0,0,0,0,0,7,1,1,89.3159718594324,0,7.56837926783652,123.456104402199,0.4,0,0
3348,2,42,2,11,130454,0,321982,1,1,4,6,27,0,28370,7,4,0,0,0,0,0,15,1,3,149.381525994296,0,7.52240023138712,130.756070180853,0.2,0,0
3350,0,50,0,12,109639,0,317460,1,1,4,7,44,0,17460,4,6,0,5516,3,0,6,20,1,3,147.012881754718,2,7.86365126544865,108.08540347633,0.5,1,4376.40329895285
3359,0,51,0,16,29138,0,0,0,1,4,7,16,0,6390,1,2,0,0,0,0,0,17,0,3,0,0,7.90248743716286,72.6520825821097,0.2,0,0
3367,0,53,0,14,28535,0,145198,1,0,1,3,90,1,9650,9,4,0,0,0,0,0,5,0,1,121.936112469492,0,3.98898404656427,85.5536286511657,0.3,0,0
3376,0,56,0,13,59152,0,236150,0,0,5,8,49,0,16150,1,1,0,0,0,0,0,1,1,4,135.944574423713,0,4.04305126783455,104.820819564277,0.3,0,0
3378,0,40,1,9,42745,0,168433,1,0,1,3,25,0,19670,16,3,1,34492,3,1,3,6,1,1,128.322104909068,1,3.71357206670431,113.266742411254,0.6,1,4272.56078695948
3384,1,44,3,15,31728,1,0,0,1,2,4,28,0,9070,6,2,0,5897,3,0,5,1,1,2,0,2,7.61332497954064,83.4808665159697,0.8,1,3854.31532558356
3386,0,32,1,6,100057,1,215744,0,0,2,3,45,1,11250,6,4,0,0,0,0,2,1,0,2,141.407173050424,1,3.49650756146648,90.9007273119864,0.3,0,0
3387,0,46,0,9,116602,0,295080,0,0,5,8,42,0,6100,7,4,1,0,0,0,0,13,1,4,146.940009257699,0,3.85014760171006,71.3223158603508,0.3,0,0
3388,0,63,0,13,18213,0,158150,0,1,2,4,49,0,18540,1,6,0,5139,2,0,0,1,0,2,117.43785871594,0,8.31776616671934,110.665007620562,0.3,0,0
3390,0,43,0,8,25713,0,0,1,1,1,1,31,0,12470,1,6,0,0,0,0,0,1,0,0,0,0,7.56837926783652,94.6699873519216,0.3,0,0
3391,0,33,0,10,101191,0,66016,0,1,3,3,33,1,11620,4,2,0,0,0,0,1,4,1,2,127.898121488056,1,7.05272104923232,92.0693955353659,0.6,1,3781.54878774083
3396,1,38,1,12,90596,1,0,0,0,3,6,19,0,10560,1,4,0,0,0,0,0,9,1,3,0,0,3.66356164612965,88.6563735927843,0.6,1,3688.85284248931
3398,0,55,0,13,70093,0,210623,1,1,3,3,60,0,8510,1,2,0,0,0,0,1,3,0,2,136.767869925517,1,8.0507033814703,81.4005633219125,0.2,0,0
3404,0,55,0,14,98980,0,335018,1,0,5,8,36,0,22460,3,1,1,0,0,0,0,18,1,4,146.336474452717,0,4.02535169073515,119.318872246066,0.1,0,0
